city,summary,date_time,Latitude,Longitude,,
Albuquerque,Bright light hovering east of Albuquerque.  ((NUFORC Note:  Helium-filled balloon at high altitude.  PD)),9/21/13 19:10,35.199592,-106.644831,,
Santa Fe,"Santa Fe , NM UFO 9/21/2013",9/21/13 19:30,35.697473,-105.982146,,
Alto,Bright lights,8/7/06 02:00,33.437646,-105.672598,,
Albuquerque,"A brilliant, white, nonmoving light or orb seen in Eastern sky over Albuquerque for about 2 or more hours.",9/22/13 06:00,35.199592,-106.644831,,
Rio Rancho,"Bright white, round object in eastern sky seen from church doorway.",9/22/13 06:20,35.268498,-106.783682,,
Albuquerque,Bright light on eastside of Albuquerque nm,9/22/13 07:30,35.199592,-106.644831,,
Albuquerque,Numerous blue white shimmering spheres moving rapidly from northwest to southeast over Albuquerque.,10/4/13 20:00,35.199592,-106.644831,,
Albuquerque,"Still, bright light - too bright, large to be a star -seen during storms in Albuquerque.  ((NUFORC Note:  Sighting of Venus.  PD))",9/22/13 18:30,35.199592,-106.644831,,
Paguate,In a newly plowed field there was what appeared to be indentation and scraping like on top of the plowed field about a 6x7 foot area. T,4/21/13 00:00,35.13548,-107.364,,
Las Cruces,Out side wal mart several people were watching a slow moving fire moving from east to west.  They said it has been going for 2 minutes.,4/21/13 02:00,32.290052,-106.753893,,
Las Cruces,"3 fireballs over mnts, triangle formation, random blinking on & off for 6 min.",10/28/12 18:45,32.290052,-106.753893,,
Albuquerque,"Spotted an light much like a star but larger and green with subtle red light. Moved very erratically, changing direction master than an",4/21/13 21:00,35.199592,-106.644831,,
Albuquerque,Diamond formation of lights over Albuquerque.,4/28/13 03:00,35.199592,-106.644831,,
Las Cruces,"Bright fading in and out light above town, second time seeing in a span of couple days.",9/23/13 20:30,32.290052,-106.753893,,
Santa Fe,"Very large object at night, a large cabin lighted at the front, red light at rear, absolutly no navigation lights",5/15/13 22:00,35.697473,-105.982146,,
Las Cruces,Hovering Lights over Las Cruces.,8/19/13 06:00,32.290052,-106.753893,,
Albuquerque,THE SKY SOUTHEAST OF ABQ THERE WAS A GROUPING OF LIGHTS JUMPING IN ONE AREA FOR OVER AN HOUR,8/31/13 04:30,35.199592,-106.644831,,
Albuquerque,I was facing to the Eastern sky at angle of 35 degrees rise from horizon.  The little dipper is to my left.  I am watching a jet high i,4/25/13 09:28,35.199592,-106.644831,,
Milan,Appear to be circling around each other and taking off of speeds way too fast when I thought it was over more groups appeared in motion,6/21/13 04:25,35.16976,-107.89089,,
Clayton,Bright white fast-flying UFO.,9/1/13 17:30,36.451155,-103.162935,,
Albuquerque,"Unexplained ""fireball"" over albuquerque's west side.",11/22/12 19:30,35.199592,-106.644831,,
Moriarty,"Date: September 27, 2013 Time: Between 8:30 and 8:40 Mountain Time Location: Viewed looking West from Interstate 40 about 5 miles west",9/27/13 20:30,34.94103,-106.055796,,
Rio Rancho,5 glowing lights following eachother and disappear,1/1/13 00:00,35.268498,-106.783682,,
Albuquerque,"12 sperate ghostly lights that flew in changing formations, with no sound.",4/28/13 21:00,35.199592,-106.644831,,
Albuquerque,"This was identical to the craft I saw one week earlier, spotted in the exact same area of sky on the south end of Albuquerque.",4/28/13 21:30,35.199592,-106.644831,,
Albuquerque,"Pulsing light of red, green and white seen in western and southern sky over Albuquerque.",10/12/13 20:00,35.199592,-106.644831,,
Farmington,Red egg shaped no sound quiet.  Hooverd then shot off.,1/1/13 00:37,36.740321,-108.178691,,
Santa Fe,"Two orange lights, like stars, traveling at a very high speed.",4/29/13 10:50,35.697473,-105.982146,,
Hobbs,Very bright white oval shaped object seen outside an aircraft window over west Texas. ((NUFORC Note:  Jupiter.  PD)),9/22/12 07:38,32.703708,-103.485112,,
Carlsbad,Red Moon UFO.,5/26/13 20:00,32.416897,-104.46539,,
Albuquerque,3 flashing green lights in formatiom of a triangle to big to.be stars,10/14/13 01:40,35.199592,-106.644831,,
Albuquerque,Extremely fast and agile green light over Albuquerque.,9/29/13 20:45,35.199592,-106.644831,,
Artesia,Burnt orange spheres.,8/15/53 19:00,32.771797,-104.219669,,
Santa Fe,"Whirling group of lights NW of Santa Fe,NM : moving fast in a huge circle.",7/3/13 23:00,35.697473,-105.982146,,
Edgewood,A store in Moriarty had their strobe lights on and we watch for a half hour as everytime the longest strobe came around it would shine,8/28/13 20:00,35.06144,-106.19141,,
Cerrillos,We saw a craft flying making instantaeous 45 degree turns and landed less than 100 ft from us.,7/24/77 23:45,35.43782,-106.12252,,
Albuquerque,"Disc close enough to almost touch no sound or air, no feet or legs cloaked until about 6' from it",10/15/84 19:30,35.199592,-106.644831,,
Tularosa,UFO shot down over Civilians?,5/1/10 21:00,33.172467,-105.960356,,
,Triangle lights formed and were all moving at the same speed!!!!,7/2/13 22:49,34.434684,-106.131618,,
Albuquerque,Two glowing green ovals over interstate 40 just West of Albuquerque.,3/8/13 19:45,35.199592,-106.644831,,
Albuquerque,6-7 golden orbs in a V-formation like a flock of birds,3/13/13 22:15,35.199592,-106.644831,,
Santa Fe,Blue light moving very fast twice the size of any star or planet light in the sky,3/26/13 20:00,35.697473,-105.982146,,
Santa Fe,"UFO over Santa Fe, NM, possibly disk shaped, stationary, with light rays of various colors emanating from it.  ((Sirius??))",2/5/13 01:30,35.697473,-105.982146,,
Albuquerque,Object appeared in photo after seeing military aircraft,4/6/13 10:35,35.199592,-106.644831,,
Grants,"Large C-shaped craft slowed & angled off, followed minutes later by 4 jets.",12/7/12 20:15,35.14726,-107.85145,,
Santa Fe,"Mysterious bright colored lights, red and green, moving through the sky.",2/28/13 18:55,35.697473,-105.982146,,
Chama,"Saw light high in sky, proceeded to jump to about 5 different locations then left light trail as it went north.",1/25/13 23:25,36.9,-106.58333,,
Albuquerque,Unexplainable steady light moves horizontally then disappears.,1/31/13 19:45,35.199592,-106.644831,,
Cannon Afb,Black diamond shapped object flew over Cannon AFB.,1/1/98 13:00,34.38472,-103.31652,,
Red River,"Brilliant Blue Orb over Red River, New Mexico - Stunning Movements.",12/30/12 20:15,36.665925,-105.469436,,
Farmington,Sphere with solar type squares.,12/22/13 19:00,36.740321,-108.178691,,
Albuquerque,Saw a kite-life UFO floating through the sky on Christmas Eve.,12/24/13 21:15,35.199592,-106.644831,,
Albuquerque,"Bright cone with rings spinning around it, hovering for 50 minutes.",12/25/13 21:45,35.199592,-106.644831,,
Albuquerque,No one believes us.....,2/10/14 22:30,35.199592,-106.644831,,
Albuquerque,Twinkling string like light high up in the sky not surrounding by anything,2/26/14 19:00,35.199592,-106.644831,,
Las Cruces,"For the last 4 nights, I have been a witness to a bright hovering object... So bright and way below 10,000 feet... No way that it could",12/26/13 22:45,32.290052,-106.753893,,
Santa Fe,"((HOAX??))  Some kind of aircraft with a HUGE wingspan was flying very low over my neighborhood in Santa Fe, NM.",10/13/13 10:50,35.697473,-105.982146,,
Albuquerque,Bright light over Albuquerque.,3/5/14 00:00,35.199592,-106.644831,,
Albuquerque,"Bright, quick flashes of light directly above my house in Albuquerque.",3/5/14 00:45,35.199592,-106.644831,,
Albuquerque,I've seen crafts that make me think that we are big alone.,3/6/14 20:00,35.199592,-106.644831,,
Taos,3 very large red triangle shaped obkject.,12/31/13 13:00,36.429239,-105.554532,,
Carlsbad,Triangle-shaped craft hovers silently over the Pecos River.,5/10/92 09:45,32.416897,-104.46539,,
Albuquerque,"Red/White flashing lights moving in sky.  Over 15 red flashing lights counted, and they were moving seemed to almost ""shoot.""",3/8/14 20:00,35.199592,-106.644831,,
Deming,"Orange glowing orb west of Deming, New Mexico.",9/19/13 22:00,32.079682,-107.683073,,
Jal,There were a few red lights that burst to a speed that seemed like light speed then disappeared.,4/15/13 20:00,32.094646,-103.193924,,
Rio Rancho,Unidentified foreign obeject was seen flying over New Mexico,11/19/13 17:55,35.268498,-106.783682,,
Rio Rancho,"My daughter and I saw a triangular shape object with blue, then green, lights over some housing in Rio Rancho, NM.",11/19/13 17:55,35.268498,-106.783682,,
Santa Fe,Three red lights in horizontal formation.,11/19/13 19:00,35.697473,-105.982146,,
Albuquerque,"Christmas Eve 2013 headed South leaving Albuquerque, saw a craft that looked like a spinning top with rings spinning around it,",12/24/13 21:30,35.199592,-106.644831,,
Las Cruces,5 orange glowing orbs forming triangles and lines.,12/31/13 23:50,32.290052,-106.753893,,
Taos,Orange lights hovering and making formations by old Taos convent that burnt down.,1/1/14 00:00,36.429239,-105.554532,,
Albuquerque,Bright reddish gold object seen in Albuquerque NM FIVE MINS after midnite on new years 2014.,1/1/14 00:05,35.199592,-106.644831,,
Arroyo Seco,Traveling fire ball in the sky.,11/21/13 19:57,36.520002,-105.534027,,
Pie Town,Two I-Phone Camera Shots Reveal Three Partially De-cloaked Disks, Possible cloaked Mother-Ship.,2/7/14 11:32,34.29839,-108.13478,
Albuquerque,Still lights in a row with no movement for 30 or so seconds.,3/18/14 20:00,35.199592,-106.644831,,
,Quick history: 8 Years Military Army Medical Officer to rank of Captain, Vietnam vet w/bronze star-- 4 year degree in Biology Univ of C,12/12/13 01:30,0,0,
Truth Or Consequences,"Green Red, White and occasionally Blue spinning lights that appear stationary.",10/30/13 22:00,33.160602,-107.266914,,
Kirtland,While lighting fireworks on New Years Eve with my four children we witnessed three orange objects in the shape of a triangle in the sky,1/1/14 00:50,36.742972,-108.318698,,
Albuquerque,I saw a bright orange oval shape that moved slightly and disappeared with no flash nor sound.,2/23/14 21:05,35.199592,-106.644831,,
Santa Fe,V-shaped formation of lights moving noiselessly in night sky.,3/19/14 22:26,35.697473,-105.982146,,
Albuquerque,Cylindrical shape with amber colored lights hovering near Route 66.,1/1/14 01:00,35.199592,-106.644831,,
Albuquerque,My mom who was up late last night and described an illumination very bright light from the sky which lit up her neighborhood.,2/19/14 03:00,35.199592,-106.644831,,
Gallup,"Bright light about the size of 20 stars seen west of Gallup, NM.  ((NUFORC Note:  Possible sighting of Venus??  PD))",11/1/13 20:30,35.534983,-108.737949,,
Las Cruces,Saw a large fast moving red and yellow light that came to a complete stop and slowly faded. Then one more right after the first one.,1/19/14 19:45,32.290052,-106.753893,,
Albuquerque,The craft was no any commercial or military aircraft I've ever seen.,1/26/14 18:30,35.199592,-106.644831,,
Placitas,Satellites don't normally follow one right after another on the same path or seem to move that fast.,2/3/14 20:00,35.275451,-106.462126,,
Deming,Shape-shifting/color changing object.,2/11/14 14:00,32.079682,-107.683073,,
Los Alamos,Lights in the sky above Santa Clara/San Ildefonso.,1/3/14 18:15,35.849514,-106.288482,,
Luna,Orange fireball.,1/21/14 00:45,33.81894,-108.95452,,
Anthony,Object would move n stop.,11/3/13 07:00,32.01305,-106.60481,,
Santa Fe,Multiple orange lights ascending then disappearing at a consistent altitude.,11/12/13 21:15,35.697473,-105.982146,,
Santa Fe,Lights in the sky in a diamond formation with additional trail of lights bgeneath or behind the diamond lights traveling Northeast,11/12/13 21:15,35.697473,-105.982146,,
Santa Fe,Reddish-orange lights in diamond formation with a trail of lights following behind or below seen by family in Santa Fe skies,11/12/13 21:15,35.697473,-105.982146,,
Albuquerque,My fiancé and I began to hear a resonating  loud humming noise.  The hum was omni directional.,12/18/13 01:00,35.199592,-106.644831,,
Albuquerque,2 orange/red lights in a line were traveling North,11/28/13 18:30,35.199592,-106.644831,,
Albuquerque,Five lights plusing over ABQ sky.,11/28/13 19:50,35.199592,-106.644831,,
Socorro,Red lights in line fly over me and dad and leave a line for a mile in the ground going straight .,10/3/10 23:00,34.0584,-106.89142,,
Albuquerque,Falling lights.,11/4/13 20:00,35.199592,-106.644831,,
Columbus,Nine small balls of light with tails in arrow formation.  These were flying horizontally across the sky.  Color was greenish orange.,12/2/13 20:06,31.8276,-107.64002,,
Carlsbad,"Huge red lights appear over Carlsbad, NM.",1/1/82 22:00,32.416897,-104.46539,,
Cuba,Two propellor like motors w green revolving lights. Also red flashing light.,11/8/13,36.021095,-106.888683,,
Carlsbad,Observed two reddish orange objects moving from west to east above Carlsbad New Mexico about four or five minutes apart. Both objects a,11/17/13 17:45,32.416897,-104.46539,,
Albuquerque,Triangle shaped hovering lights.,11/19/13 20:00,35.199592,-106.644831,,
Carlsbad,Bright fireball object.,11/20/13 04:40,32.416897,-104.46539,,
Albuquerque,While getting off freeway on Eubank exit a bright flash of light went in front of car had to brake apparently vehicle next to us disapp,10/15/13 22:00,35.199592,-106.644831,,
Albuquerque,"A flickering clump of lights, alternating green, red, white, and occasionally blue.. Due east, high above Sandia Mtns.  Stationary.",10/19/13 23:00,35.199592,-106.644831,,
,I saw three triangular craft in the middle of New mexico at around 03:15.,4/15/71 03:15,0,0,,
San Rafael,White spheres in the sky of west-central NM,4/22/14 07:05,35.035308,-107.852853,,
Taos,"Slowly dimming light,oval shaped metallic object bigger than 2 747's drops out of sight in east sky.",5/8/14 21:00,36.429239,-105.554532,,
Alamogordo,Two objects gliding in circles over Alamogordo.,5/16/14 22:30,32.870046,-105.948967,,
Santa Clara,"A light was situated just E of Santa Clara, NM.  I first noticed it from Vaughn, NM, I noticed a light high in the sky. ((Venus??))",7/11/14 05:00,32.77952,-108.15032,,
Carrizozo,we witnessed a silver spherical craft move silently across the desert sky.,9/10/05 17:00,33.641799,-105.875816,,
Farmington,Aircraft was a shiny metallic cigar shape and slowly moved across a city league softball game.,6/24/14 18:50,36.740321,-108.178691,,
Albuquerque,"This morning, while stopped at a red light at Academy and Wyoming, I noticed what looked like an airplane at 35000 feet (traveling NE),",6/28/14 11:00,35.199592,-106.644831,,
Deming,"Orbs over Deming, NM, nightly!!",6/22/14 21:30,32.079682,-107.683073,,
,Large rectangular object with blue lights in 2 triangle patterns on the outsides flying slowly,6/23/14 22:00,34.434684,-106.131618,,
Albuquerque,"Like an average star but binoculars show it to be strong flashing lights of white, blue, red.  ((NUFORC Note:  ""Twinkling"" star?  PD))",5/29/14 04:00,35.199592,-106.644831,,
Albuquerque,Orange-red light followed by a blinking green and red light, large rumbling noise unlike a plane could be heard.,4/24/14 21:00,35.199592,-106.644831,
Albuquerque,White sphere descends from sky in the Bosque.,3/9/14 20:45,35.199592,-106.644831,,
Silver City,Two bright stars that moved and disappeared into the northern sky at dusk in New Mexico.,4/28/14 20:30,32.853738,-108.330764,,
Clovis,I went out to smoke and noticed what i have been seeing alot of lately which is hovering bright structures in the clovis sky that as th,4/29/14 22:00,34.497241,-103.294978,,
San Ysidro,"2 red lights gliding across sky, then green and red lights flickered on and rotated around the object.",5/7/14 23:30,35.56336,-106.77059,,
Rio Rancho,My daughter and I were driving home from picking up dinner when suddenly an oval bright blue tinged light appeared in the sky to our ri,4/12/14 20:30,35.268498,-106.783682,,
Clovis,6 red lights that changed it to a stream of gold light that simply disappeared.,4/3/14 21:00,34.497241,-103.294978,,
Las Cruces,"Blue ball, followed by a flame.",4/12/14 21:05,32.290052,-106.753893,,
Albuquerque,A redish-orange sphere that appeared to glow or be on fire fell out of the sky towards the ground.,4/12/14 21:00,35.199592,-106.644831,,
Las Cruces,flashing sky fireball falling down.,4/12/14 21:30,32.290052,-106.753893,,
Hobbs,"Three circular craft changing shape SW of Hobbs, NM.  ((NUFORC Note:  Possible street lamps in front of Sun.  PD))",4/5/14 18:30,32.703708,-103.485112,,
Hobbs,"Three circular craft changing shape SW of Hobbs, NM",4/5/14 18:30,32.703708,-103.485112,,
Clovis,Bright solid light moveing east then changed to southeast. The bright light faded to a solid red then faded out.,4/23/14 20:15,34.497241,-103.294978,,
Rio Rancho,"Circular, metallic silver/white object in sky; Rio Rancho, NM.",4/24/14 08:45,35.268498,-106.783682,,
Grants,"Triangular, soundless UFO observed in Grants, NM during ""blood moon"" eclipse event.",4/15/14 01:15,35.14726,-107.85145,,
Lordsburg,A large stationary craft in the southern skies of New Mexico.,4/15/14 19:30,32.315951,-108.723047,,
Albuquerque,UFO follows jet.  ((NUFORC Note:  Witness is experienced amateur astronomer.  PD)),3/2/14 15:30,35.199592,-106.644831,,
Rodeo,Reddish-orange craft with no blinking nav lights followed at night by three (military) jets with blinking nav lights.,4/8/14 20:45,31.83537,-109.03117,,
Las Cruces,There were blue lights in the night sky.,4/9/14 08:45,32.290052,-106.753893,,
Albuquerque,7 lights hover over the Base and Sandias.,3/29/14 20:00,35.199592,-106.644831,,
Rio Rancho,Cigar shaped craft traveling much faster than any aircraft I have seen before. No contrail.,3/31/14 11:52,35.268498,-106.783682,,
Santa Fe,"Green Fire Ball Falling New Mexico  ((NUFORC Note:  Possible meteor, we wonder.  PD))",10/14/14 22:00,35.697473,-105.982146,,
Truth Or Consequences,"I saw 7 orange orbs almost directly overhead in the formation of a perfect triangle. The orbs were moving very fast, about twice as fas",10/18/14 22:00,33.160602,-107.266914,,
Albuquerque,"Bright light in Albuquerque, NM (10/19/2014)",10/19/14 02:00,35.199592,-106.644831,,
Las Cruces,The craft had the nose and tail of a government jet. However the sides stuck out flat as if to say a hybrid of a jet and ufo....,10/21/14 21:00,32.290052,-106.753893,,
Mimbres,"Multiple lights over Mimbres, NM.  ((NUFORC Note:  High-altitude balloon.  PD))",9/25/14 20:30,32.908986,-108.033173,,
Farmington,"Bright Light traveling ESE, without a sound or blinking lights.",10/26/14 19:20,36.740321,-108.178691,,
Clovis,When at work myself and 5 other employees saw a very bright white light in the sky that looked like a very big star almost to big to be,9/25/14 18:30,34.497241,-103.294978,,
Clovis,Upside down triangle three light changing color object.,9/25/14 18:30,34.497241,-103.294978,,
Clayton,Bright white object in western sky just after sunset.,9/25/14 18:45,36.451155,-103.162935,,
Santa Fe,Multi-colored orb jumping around.,11/26/14 22:20,35.697473,-105.982146,,
Roswell,"Bright lights appeared and disappeared over West Mesa, Roswell, NM.",10/27/14 20:00,33.637061,-104.377926,,
Albuquerque,Flashing objects over Albuquerque skies.,10/27/14 20:00,35.199592,-106.644831,,
Placitas,"My husband and I were outside searching for a missing pet, and we noticed a stationary bright light, which appeared to us upon first gl",8/30/14 00:00,35.275451,-106.462126,,
Mescalero,"It looked like a silver reflecting, blinking light and would be in one spot and stay blinking.  Then the light would go out and come ba",10/28/14 07:00,33.154212,-105.803067,,
,Strange shaped objects above New Mexico sky.,5/23/14 08:00,0,0,,
Hobbs,Triangle shaped blinking red lights moving slowly in the northern sky.,11/7/14 20:30,32.703708,-103.485112,,
Cloudcroft,Rotating triangle shaped white lights.,10/28/14 21:00,32.889717,-105.674395,,
Clayton,large white orb light flying over northeast NM,9/26/14 19:00,36.451155,-103.162935,,
Santa Fe,Orange Ghost like wing flying overhead.,10/28/14 22:15,35.697473,-105.982146,,
Kirtland Afb,Saw formation of a lot shape with bright orange lights hovering over Albuquerque  airport area.  All were little then faded.,11/28/14 20:00,35.008492,-106.563864,,
Portales,Close encounter with non-human/meta human.,10/15/76 15:00,34.076964,-103.352595,,
Deming,"HUGE black stationary aircraft with unknown shape south of I-10 near Deming, NM.",11/29/14 17:20,32.079682,-107.683073,,
Albuquerque,"Green fireball streaking across sky in Albuquerque, NM.",11/7/14 18:18,35.199592,-106.644831,,
Albuquerque,"Oval cloudlike only spot in day blue sky then see more silver color slowing moving,then disappear",11/11/14 13:00,35.199592,-106.644831,,
Albuquerque,"Aircraft shaped like a sine curve, with a green neon light tracing its edges.",12/3/14 23:00,35.199592,-106.644831,,
Rio Rancho,Circular shape became visible around 7:15 Mountain time and was pure white and as time went by it became a dark brilliant red almost li,9/13/14 07:45,35.268498,-106.783682,,
Albuquerque,Saw white circle high in the sky. Noticed two hours later it was still there in the exact same spot. No movement at all. As night appro,9/13/14 14:00,35.199592,-106.644831,,
Albuquerque,Looked like a bright white circular object with no movement in the sky. As the sun went down it turned reddish orange.,9/13/14 14:00,35.199592,-106.644831,,
Santa Fe,Inverted tear drop shaped brightly illuminated slow moving object sighted over 3 1/2 hours.  ((NUFORC Note:  Balloon.  PD)),9/13/14 17:00,35.697473,-105.982146,,
Belen,Triangular shape with 3 white lights stationary in North sky.,9/13/14 19:00,34.651051,-106.695247,,
Santa Fe,"Looking NNW from the cement pad in front of my house as the sun was setting, an oval of intense white light hovered in the sky, there",9/13/14 19:00,35.697473,-105.982146,,
Albuquerque,"White/red ligth on North Side of Albuquerque 9/13/14.  ((NUFORC Note:  High-altitude, helium-filled balloon.  PD))",9/13/14 19:00,35.199592,-106.644831,,
Rio Rancho,((NUFORC Note:  Witness provides no information.  Possible sighting of high-altitude balloon.  PD)),9/13/14 19:30,35.268498,-106.783682,,
Albuquerque,"Bright round object in the Northwestern sky above Rio Rancho, NM.  ((NUFORC Note:  High-altitude, helium-filled balloon.  PD))",9/13/14 19:40,35.199592,-106.644831,,
Santa Fe,"Santa Fe Tear Drop hovering over 40 minutes.  ((NUFORC Note:  High-altitude, helium-filled balloon, with scientific package.  PD))",9/13/14 19:42,35.697473,-105.982146,,
Bernalillo,Plane flying close to the ground followed by object on opposite side traveling horizontally towards mountains.,11/12/14 11:16,35.30004,-106.55114,,
Artesia,Was driving to Carlsbad across the highway from Brantley lake hovering above the hill was a metallic cylinder was stationary above a ac,11/5/14 07:30,32.771797,-104.219669,,
Silver City,"Bright, very red, light flies south to west near Silver City, NM.",9/14/14 21:03,32.853738,-108.330764,,
Hobbs,Group of metallic orbs or lights in daytime.,9/1/14 13:00,32.703708,-103.485112,,
Roswell,I was in the parking lot of pizza Hut located on south main st. I looked up to the east sky and noticed 4 orange circular orbs. 2 faded,9/1/14 20:00,33.637061,-104.377926,,
Albuquerque,Reddish-orange light seen in Northwest Albuquerque disappears before hitting treeline.,9/1/14 20:30,35.199592,-106.644831,,
Yatahey,I was traveling on SR-264 east heading to Gallup NM. My husband was driving.  I was watching a plane in the distance and I looked over,9/6/14 23:30,35.628076,-108.780364,,
Albuquerque,Mysterious lights over west mesa in Albuquerque.,9/2/14 19:00,35.199592,-106.644831,,
Albuquerque,"Bright double-flash over Albuquerque's west side at 4:42 A.M MDT on September 8, 2014.",9/8/14 04:42,35.199592,-106.644831,,
Albuquerque,Another evening of mysterious lights over west mesa in Albuquerque.,9/8/14 19:24,35.199592,-106.644831,,
Roswell,SR-71 Blackbird seen near Roswell?,8/18/14 15:00,33.637061,-104.377926,,
Santa Rosa,"Single moving lights in the night skies south of Santa Rosa, New Mexico.",7/26/14 04:00,34.852639,-104.589897,,
Espanola,Bright white hot light hovering  low in early morning and suddenly moves hundreds of  miles away in the blink of an eye.,8/1/14 06:45,35.993867,-106.088977,,
Santa Fe,When I looked up in the sky in a southern direction is saw four circular shaped crafts which were kind of blurred in a cloudy haze. The,11/27/14 10:30,35.697473,-105.982146,,
Albuquerque,14 pulsating fireballs over Albuquerque emitting strange sounds,1/12/15 19:45,35.199592,-106.644831,,
Albuquerque,Big ufos in sky over Albuquerque and people in Arizona witnessed it also.,3/1/15 20:00,35.199592,-106.644831,,
Alamogordo,Orange flashing lights over city.,4/1/15 21:00,32.870046,-105.948967,,
Sandia Park,Strange white spherical object in the western sky.  ((NUFORC Note:  Witness later identifies the object to be Venus.  PD)),4/6/15 21:15,35.152995,-106.311441,,
Roswell,"Strange light, hovering in NM sky.",4/2/15 01:00,33.637061,-104.377926,,
,Three lights near our training sight.,12/8/14 22:00,34.434684,-106.131618,,
Ojo Caliente,I saw what looked like a large silvery beach ball rolling down the center line of the road.,9/30/14 14:00,36.331253,-106.002778,,
Moriarty,Single bright pink low &quot,cloud&quot, when still dark before sunrise.,2/25/15,34.94103,-106.055796
Ruidoso Downs,Formation of 6 orange/yellow lights fading individually from left to right and re-emerging,3/10/15 21:30,33.353183,-105.620581,,
Hobbs,Looked out my window saw a orange red super bright light saw disc shape object for 3 seconds whent into clouds lit up about aproximatly,2/26/15 23:17,32.703708,-103.485112,,
Tatum,Black 15 foot triangle with solid red lights at tip.  Moving slowly no sound!,1/15/15 03:00,33.252178,-103.317675,,
Farmington,"((HOAX??))  I was driving back home, and I saw a big bright light in the sky w/o any sound.  It was slowly moving S and it disappeared.",2/6/15 13:00,36.740321,-108.178691,,
Aztec,"5 red and white lights formed in triangle. 2 upper lights split off and one looked like it exploded into a fireball, disappeared.",3/4/15 19:30,36.842198,-107.818288,,
Albuquerque,"Plane chasing dull, dim triangle object.",2/17/15 21:00,35.199592,-106.644831,,
Albuquerque,I noticed it about 9 pm and thought at first it was a plane but then 2 more showed up and formed a triangle there were several more of,2/2/15 02:00,35.199592,-106.644831,,
Las Cruces,((NUFORC Note:  No information provided by witness.  PD)),12/28/14 23:00,32.290052,-106.753893,,
Albuquerque,Triangle UFO over Albuquerque.,1/20/15 20:00,35.199592,-106.644831,,
Taos,"Large ball of orange/yellow light in Taos, NM.",12/31/14 22:00,36.429239,-105.554532,,
Maljamar,"CHASED BY UFOS NEAR ROSWELL, N.M..",6/7/91 12:00,32.85623,-103.76273,,
Edgewood,Orange/Red ball of light moving across night sky at low altitude.,12/21/14 19:00,35.06144,-106.19141,,
Portales,Bright neon green light lights up horizon.,12/21/14 20:16,34.076964,-103.352595,,
Ruidoso,"1 lg. bright orange orb that split into 3 orbs.  Fighter jets chased them & they disappeared.  Mil. jets, helis, and a b2 followed.",12/10/14 17:30,33.347226,-105.680284,,
Albuquerque,"4 red fireball like ufos hovering around Albuquerque, New Mexico.",7/4/15 00:00,35.199592,-106.644831,,
Mora,This object was behind a cloud with only part of it exposed. I have this photo to this date. It was accidently caught on a photo i took,2/10/15 16:00,35.9742,-105.33001,,
Rio Rancho,Flash of white like a fireball and caused other lights to flash.,8/4/15 16:00,35.268498,-106.783682,,
Albuquerque,Bright white disk in clouds moving northward over albuquerque.,7/4/15 21:45,35.199592,-106.644831,,
Santa Fe,I saw a bright light it was green circle shape falling from the sky very bright and 15 minutes after that there was a UFO kind a look l,7/19/15 22:30,35.697473,-105.982146,,
Cloudcroft,"Two ufo sightings in one day, cloud croft new Mexico",7/5/15 01:00,32.889717,-105.674395,,
Tijeras,Red lights in the southern New Mexico sky multiplying and disappearing.,6/30/15 20:30,35.035534,-106.275342,,
Las Cruces,Green fireball.,6/21/15 21:45,32.290052,-106.753893,,
Alto,"The most amazing thing I've ever saw. We need to be concerned, I believe were under asalt.",6/10/15 23:40,33.437646,-105.672598,,
Albuquerque,Skip/hop/dipping flying craft.  Reflective and bright white to completely clear (invisible).,5/30/15 15:30,35.199592,-106.644831,,
Deming,"Got out of my car, a dark oject caught my attention as it was getting closer.  Blackish sauce",2/11/14 13:00,32.079682,-107.683073,,
Las Cruces,While driving down access road bataan memorial highway. We witnessed a series of light following each other and and turning on and off.,6/1/15 22:55,32.290052,-106.753893,,
Alamogordo,"Orange orbs appear over Alamogordo, New Mexico.",5/7/15 21:00,32.870046,-105.948967,,
Artesia,"Four objects, one large, two medium, one small, small and medium interacting with each other.",5/24/15 23:30,32.771797,-104.219669,,
Alamogordo,"A large red/orange orb, hovering over the area of Holloman Air Force Base, disappeared and reappeared several times.",12/23/14 18:00,32.870046,-105.948967,,
Albuquerque,I thought there was a spider web that was a little white line when I touched it to swipe it away and it shocked me with an electrical c,5/28/15 16:30,35.199592,-106.644831,,
Las Cruces,"Circle craft universe the trees for two minutes no noise, some colorful lites around the perimeter of the round craft, still day lite o",5/1/15 19:00,32.290052,-106.753893,,
Carlsbad,I was driving north on Hwy 285 between Carlsbad and Artesia.  I saw a line of three to four red lights that twisted to reveal another.,5/19/15 23:00,32.416897,-104.46539,,
Las Cruces,Explosion of mysterious origin.,5/21/15 13:15,32.290052,-106.753893,,
Lordsburg,"Large, unmarked, grey triangle shaped craft with bowl shaped hull underside as if to deflect heat upon re-entry under camo-net.",1/15/15 02:30,32.315951,-108.723047,,
Albuquerque,Large disk followed by helicopter.,5/11/15 21:00,35.199592,-106.644831,,
Santa Fe,"Multiple objects above Santa Fe, NM.",8/24/14 16:00,35.697473,-105.982146,,
Santa Fe,bright light turned green became larger and appeared to fall behind mountains.,4/11/15 20:50,35.697473,-105.982146,,
